locality,Year,house price
ELTHAM,2016,820000.00 
ELTHAM NORTH,2016,850500.00 
ELWOOD,2016,1830000.00 
EMERALD,2016,545000.00 
ENDEAVOUR HILLS,2016,550000.00 
EPPING,2016,455000.00 
EPSOM,2016,340000.00 
ESSENDON,2016,1365000.00 
ESSENDON NORTH,2016,875000.00 
ESSENDON WEST,2016,962500.00 
EUMEMMERRING,2016,450500.00 
EUREKA,2016,275000.00 
EUROA,2016,265000.00 
EYNESBURY,2016,459000.00 
FAIRFIELD,2016,1303000.00 
FAIRHAVEN,2016,1052500.00 
FAWKNER,2016,587500.00 
FERNTREE GULLY,2016,660000.00 
FERNY CREEK,2016,750000.00 
FINGAL,2016,840000.00 
FITZROY,2016,1600000.00 
FITZROY NORTH,2016,1279000.00 
FIVEWAYS,2016,417500.00 
FLEMINGTON,2016,918000.00 
FLINDERS,2016,1225000.00 
FLORA HILL,2016,325000.00 
FLOWERDALE,2016,237500.00 
FOOTSCRAY,2016,775000.00 
FOREST HILL,2016,933500.00 
FOSTER,2016,315000.00 
FRANKSTON,2016,475000.00 
FRANKSTON NORTH,2016,352000.00 
FRANKSTON SOUTH,2016,690000.00 
FRASER RISE,2016,483000.00 
FYANSFORD,2016,592500.00 
GARDEN CITY,2016,1440000.00 
GARDENVALE,2016,1857500.00 
GARFIELD,2016,405000.00 
GEELONG,2016,590000.00 
GEELONG WEST,2016,543500.00 
GEMBROOK,2016,525000.00 
GISBORNE,2016,635000.00 
GLADSTONE PARK,2016,525000.00 
GLEN HUNTLY,2016,1330000.00 
GLEN IRIS,2016,1935000.00 
GLEN WAVERLEY,2016,1220500.00 
GLENGARRY,2016,277500.00 
GLENROWAN,2016,272500.00 
GLENROY,2016,600000.00 
GOLDEN BEACH,2016,212500.00 
GOLDEN POINT (BALLARAT),2016,295000.00 
GOLDEN SQUARE,2016,315000.00 
GORDON,2016,330000.00 
GOUGHS BAY,2016,235000.00 
GOWANBRAE,2016,619000.00 
GRANTVILLE,2016,272500.00 
GREEN LAKE,2016,305000.00 
GREENSBOROUGH,2016,717000.00 
GREENVALE,2016,510000.00 
GROVEDALE,2016,400000.00 
HADFIELD,2016,624500.00 
HALLAM,2016,460500.00 
HALLS GAP,2016,272500.00 
HAMILTON,2016,217000.00 
HAMLYN HEIGHTS,2016,415000.00 
HAMPTON,2016,1800000.00 
HAMPTON EAST,2016,1200000.00 
HAMPTON PARK,2016,410000.00 
HARKNESS,2016,360000.00 
HASTINGS,2016,400000.00 
HASTINGS WEST,2016,338000.00 
HAWTHORN,2016,2240000.00 
HAWTHORN EAST,2016,1890000.00 
HEALESVILLE,2016,457000.00 
HEATHCOTE,2016,268500.00 
HEATHERTON,2016,845000.00 
HEATHMONT,2016,789000.00 
HEIDELBERG,2016,1150000.00 
HEIDELBERG HEIGHTS,2016,750000.00 
HEIDELBERG WEST,2016,630000.00 
HEPBURN,2016,375000.00 
HEPBURN SPRINGS,2016,414000.00 
HERNE HILL,2016,402000.00 
HEYFIELD,2016,195000.00 
HEYWOOD,2016,160000.00 
HIGHETT,2016,1175000.00 
HIGHTON,2016,555000.00 
HILLSIDE (MELTON),2016,526500.00 
HOPETOUN,2016,80000.00 
HOPPERS CROSSING,2016,415000.00 
HORSHAM,2016,245000.00 
HUGHESDALE,2016,1222500.00 
HUNTINGDALE,2016,924500.00 
HUNTLY,2016,340000.00 
HURSTBRIDGE,2016,614500.00 
INDENTED HEAD,2016,395000.00 
INGLEWOOD,2016,152500.00 
INVERLEIGH,2016,360000.00 
INVERLOCH,2016,442500.00 
INVERMAY PARK,2016,377500.00 
IRONBARK,2016,365000.00 
IRYMPLE,2016,255000.00 
IVANHOE,2016,1400000.00 
IVANHOE EAST,2016,1764500.00 
JACANA,2016,423000.00 
JACKASS FLAT,2016,345500.00 
JAMIESON,2016,220000.00 
JAN JUC,2016,716000.00 
JEERALANG NORTH,2016,140000.00 
JEPARIT,2016,124000.00 
JUNCTION VILLAGE,2016,389000.00 
JUNORTOUN,2016,490000.00 
KALIMNA,2016,270000.00 
KALKALLO,2016,432500.00 
KALLISTA,2016,567500.00 
KALORAMA,2016,533000.00 
KANGAROO FLAT,2016,300000.00 
KANGAROO GROUND SOUTH,2016,670000.00 
KANIVA,2016,120000.00 
KEALBA,2016,470000.00 
KEILOR,2016,805000.00 
KEILOR DOWNS,2016,562000.00 
KEILOR EAST,2016,720000.00 
KEILOR LODGE,2016,607500.00 
KEILOR PARK,2016,650000.00 
KENNINGTON,2016,355000.00 
KENSINGTON,2016,908000.00 
KERANG,2016,167000.00 
KEW,2016,2200000.00 
KEW EAST,2016,1655000.00 
KEW NORTH,2016,1805000.00 
KEYSBOROUGH,2016,650000.00 
KIALLA,2016,374000.00 
KILCUNDA,2016,480000.00 
KILLARA (WODONGA),2016,425000.00 
KILMORE,2016,333000.00 
KILSYTH,2016,620000.00 
KILSYTH SOUTH,2016,738000.00 
KINGLAKE,2016,346000.00 
KINGS PARK,2016,415000.00 
KINGSBURY,2016,610000.00 
KINGSVILLE,2016,925000.00 
KNOXFIELD,2016,740000.00 
KOO WEE RUP,2016,400000.00 
KOONDROOK,2016,165000.00 
KOROIT,2016,294000.00 
KORUMBURRA,2016,257500.00 
KURUNJANG,2016,310000.00 
KYABRAM,2016,234000.00 
KYNETON,2016,455000.00 
LAKE BOGA,2016,222500.00 
LAKE GARDENS,2016,485000.00 
LAKE TYERS BEACH,2016,268500.00 
LAKE WENDOUREE,2016,700000.00 
LAKES ENTRANCE,2016,280000.00 
LALOR,2016,499500.00 
LANCEFIELD,2016,360000.00 
LANG LANG,2016,355000.00 
LANGWARRIN,2016,503000.00 
LARA,2016,355000.00 
LARA LAKE,2016,395000.00 
LAUNCHING PLACE,2016,435000.00 
LAVERTON,2016,429500.00 
LAVERTON SOUTH,2016,528500.00 
LEARMONTH,2016,250000.00 
LENEVA,2016,376000.00 
LEONGATHA,2016,305000.00 
LEOPOLD,2016,407000.00 
LILYDALE,2016,633500.00 
LINTON,2016,202500.00 
LISMORE,2016,141500.00 
LOCH SPORT,2016,178000.00 
LOCKINGTON,2016,196000.00 
LONG GULLY,2016,240000.00 
LONGWARRY,2016,335000.00 
LORNE,2016,765000.00 
LOVELY BANKS,2016,470000.00 
LOWER PLENTY,2016,900000.00 
LUCAS,2016,345000.00 
LUCKNOW,2016,244500.00 
LYNBROOK,2016,542500.00 
LYNDHURST,2016,585000.00 
LYSTERFIELD,2016,857500.00 
LYSTERFIELD SOUTH,2016,1240000.00 
MACEDON,2016,585000.00 
MACLEOD,2016,868000.00 
MACS COVE,2016,225000.00 
MADDINGLEY,2016,346000.00 
MAFFRA,2016,258000.00 
MAIDEN GULLY,2016,477000.00 
MAIDSTONE,2016,694000.00 
MALDON,2016,395000.00 
MALLACOOTA,2016,325000.00 
MALMSBURY,2016,344000.00 
MALVERN,2016,2328500.00 
MALVERN EAST,2016,1729000.00 
MANANGATANG,2016,44500.00 
MANIFOLD HEIGHTS,2016,620000.00 
MANOR LAKES,2016,417500.00 
MANSFIELD,2016,359000.00 
MARENGO,2016,599000.00 
MARIBYRNONG,2016,940000.00 
MARONG,2016,330000.00 
MARSHALL,2016,400000.00 
MARYBOROUGH,2016,206500.00 
MARYSVILLE,2016,332500.00 
MCCRAE,2016,689000.00 
MCKENZIE HILL,2016,475000.00 
MCKINNON,2016,1657500.00 
MEADOW HEIGHTS,2016,370000.00 
MELTON,2016,280500.00 
MELTON SOUTH,2016,275500.00 
MELTON WEST,2016,330000.00 
MENTONE,2016,982500.00 
MENZIES CREEK,2016,597000.00 
MERBEIN,2016,170000.00 
MERINDA PARK,2016,385000.00 
MERNDA,2016,430000.00 
MERRIJIG (MANSFIELD),2016,344000.00 
METUNG,2016,360000.00 
MICKLEHAM,2016,437000.00 
MIDDLE PARK,2016,2238500.00 
MILDURA,2016,260000.00 
MILL PARK,2016,560000.00 
MILLGROVE,2016,293500.00 
MINERS REST,2016,334000.00 
MINYIP,2016,82500.00 
MIRBOO NORTH,2016,275000.00 
MITCHAM,2016,941000.00 
MITCHELL PARK,2016,259000.00 
MOE,2016,173000.00 
MONBULK,2016,521500.00 
MONT ALBERT,2016,1921000.00 
MONT ALBERT NORTH,2016,1490000.00 
MONTMORENCY,2016,780500.00 
MONTROSE,2016,625000.00 
MOONEE PONDS,2016,1110500.00 
MOORABBIN,2016,980000.00 
MOOROOLBARK,2016,620000.00 
MOOROOPNA,2016,215500.00 
MORDIALLOC,2016,933000.00 
MORNINGTON,2016,745000.00 
MORTLAKE,2016,152000.00 
MORWELL,2016,153000.00 
MOUNT BEAUTY,2016,183000.00 
MOUNT CLEAR,2016,345000.00 
MOUNT DANDENONG,2016,641000.00 
MOUNT DUNEED,2016,425000.00 
MOUNT ELIZA,2016,950000.00 
MOUNT EVELYN,2016,551000.00 
MOUNT HELEN,2016,355000.00 
MOUNT MACEDON,2016,750000.00 
MOUNT MARTHA,2016,965000.00 
MOUNT PLEASANT,2016,297500.00 
MOUNT WAVERLEY,2016,1265000.00 
MULGRAVE,2016,786000.00 
MURCHISON,2016,187000.00 
MURRUMBEENA,2016,1286000.00 
MURTOA,2016,97500.00 
MYRTLEFORD,2016,270500.00 
NAGAMBIE,2016,336000.00 
NARRE WARREN,2016,487500.00 
NARRE WARREN NORTH,2016,900000.00 
NARRE WARREN SOUTH,2016,530000.00 
NATHALIA,2016,185000.00 
NATIMUK,2016,165500.00 
NEERIM SOUTH,2016,330000.00 
NELSON,2016,220000.00 
NERRINA,2016,517500.00 
NEW GISBORNE,2016,545000.00 
NEWBOROUGH,2016,224500.00 
NEWCOMB,2016,310000.00 
NEWINGTON,2016,372500.00 
NEWLANDS ARM,2016,380000.00 
NEWPORT,2016,950000.00 
NEWSTEAD,2016,362000.00 
NEWTOWN (GREATER GEELONG),2016,712500.00 
NHILL,2016,140000.00 
NICHOLS POINT,2016,396000.00 
NIDDRIE,2016,910000.00 
NOBLE PARK,2016,600000.00 
NOBLE PARK NORTH,2016,563000.00 
NOOJEE,2016,208000.00 
NORLANE,2016,236500.00 
NORTH BENDIGO,2016,279000.00 
NORTH GEELONG,2016,338500.00 
NORTH MELBOURNE,2016,1200000.00 
NORTH WONTHAGGI,2016,259500.00 
NORTHCOTE,2016,1190000.00 
NOTTING HILL,2016,872500.00 
NUMURKAH,2016,195000.00 
NUNAWADING,2016,970000.00 
NYAH WEST,2016,130000.00 
NYORA,2016,300000.00 
OAK PARK,2016,822500.00 
OAKLEIGH,2016,1050000.00 
OAKLEIGH EAST,2016,983000.00 
OAKLEIGH SOUTH,2016,890000.00 
OCEAN GROVE,2016,555000.00 
OFFICER,2016,440000.00 
OFFICER SOUTH,2016,-
OLINDA,2016,620000.00 
ORBOST,2016,162500.00 
ORMOND,2016,1550000.00 
OSBORNE,2016,640000.00 
OUYEN,2016,130000.00 
PAKENHAM,2016,400000.00 
PARADISE BEACH,2016,200000.00 
PARK ORCHARDS,2016,1335000.00 
PARKDALE,2016,1100000.00 
PARKVILLE,2016,2130000.00 
PASCOE VALE,2016,805000.00 
PASCOE VALE SOUTH,2016,840000.00 
PATTERSON GARDENS,2016,812000.00 
PATTERSON LAKES,2016,810000.00 
PAYNESVILLE,2016,308000.00 
PEARCEDALE,2016,534000.00 
PENSHURST,2016,152000.00 
PETERBOROUGH,2016,340000.00 
PIONEER BAY,2016,216000.00 
PLENTY,2016,935000.00 
POINT COOK,2016,505000.00 
POINT LONSDALE,2016,641000.00 
POOWONG,2016,325000.00 
POREPUNKAH,2016,330000.00 
PORT ALBERT,2016,218500.00 
PORT FAIRY,2016,473500.00 
PORT FRANKLIN,2016,207500.00 
PORT MELBOURNE,2016,1380000.00 
PORT WELSHPOOL,2016,380000.00 
PORTARLINGTON,2016,460000.00 
PORTLAND,2016,220000.00 
PORTLAND NORTH,2016,340000.00 
PORTSEA,2016,1701000.00 
PRAHRAN,2016,1436000.00 
PRESTON,2016,882000.00 
PRINCES HILL,2016,1555000.00 
PYRAMID HILL,2016,112500.00 
QUARRY HILL,2016,349000.00 
QUEENSCLIFF,2016,795000.00 
RAINBOW,2016,59500.00 
RAWSON,2016,151000.00 
RAYMOND ISLAND,2016,330000.00 
RED CLIFFS,2016,165000.00 
REDAN,2016,255000.00 
RESEARCH,2016,825500.00 
RESERVOIR,2016,710000.00 
RHYLL,2016,460000.00 
RICHMOND,2016,1265000.00 
RIDDELLS CREEK,2016,500000.00 
RINGWOOD,2016,837500.00 
RINGWOOD EAST,2016,806000.00 
RINGWOOD NORTH,2016,844000.00 
RIPPLESIDE,2016,739000.00 
ROBINVALE,2016,170000.00 
ROCHESTER,2016,239000.00 
ROCKBANK,2016,347000.00 
ROMSEY,2016,428000.00 
ROSANNA,2016,980000.00 
ROSEBUD,2016,445000.00 
ROSEBUD SOUTH,2016,546000.00 
ROSEDALE,2016,230000.00 
ROWVILLE,2016,778000.00 
ROXBURGH PARK,2016,435000.00 
RUSHWORTH,2016,200000.00 
RUTHERGLEN,2016,255000.00 
RYE,2016,550000.00 
SAFETY BEACH,2016,665000.00 
SAILORS GULLY,2016,225000.00 
SALE,2016,295500.00 
SAN REMO,2016,460000.00 
SANCTUARY LAKES,2016,503000.00 
SANDHURST,2016,678500.00 
SANDRINGHAM,2016,1760000.00 
SANDY POINT,2016,359000.00 
SASSAFRAS,2016,653500.00 
SCORESBY,2016,700000.00 
SEA LAKE,2016,75000.00 
SEABROOK,2016,509000.00 
SEAFORD,2016,581500.00 
SEAHOLME,2016,872500.00 
SEASPRAY,2016,175000.00 
SEBASTOPOL,2016,248000.00 
SEDDON,2016,934500.00 
SELBY,2016,527500.00 
SEVILLE,2016,511500.00 
SEVILLE EAST,2016,440000.00 
SEYMOUR,2016,242500.00 
SHEPPARTON,2016,265000.00 
SHEPPARTON NORTH,2016,361000.00 
SHOREHAM,2016,868500.00 
SILVERLEAVES,2016,446500.00 
SKENES CREEK,2016,520000.00 
SKIPTON,2016,169000.00 
SKYE,2016,480000.00 
SMITHS BEACH,2016,470000.00 
SMYTHESDALE,2016,250000.00 
SOLDIERS HILL,2016,375000.00 
SOMERS,2016,755500.00 
SOMERVILLE,2016,465000.00 
SORRENTO,2016,1130000.00 
SOUTH DUDLEY,2016,256000.00 
SOUTH GEELONG,2016,495000.00 
SOUTH KINGSVILLE,2016,903000.00 
SOUTH MELBOURNE,2016,1595000.00 
SOUTH MORANG,2016,502000.00 
SOUTH YARRA,2016,1875000.00 
SPOTSWOOD,2016,917500.00 
SPRING GULLY,2016,350000.00 
SPRINGVALE,2016,685000.00 
SPRINGVALE SOUTH,2016,630000.00 
ST ALBANS,2016,500000.00 
ST ALBANS PARK,2016,331000.00 
ST ANDREWS BEACH,2016,695000.00 
ST ARNAUD,2016,142500.00 
ST HELENA,2016,800000.00 
ST KILDA,2016,1305000.00 
ST KILDA EAST,2016,1677500.00 
ST KILDA WEST,2016,1797000.00 
ST LEONARDS,2016,421500.00 
STANHOPE,2016,147000.00 
STAWELL,2016,177000.00 
STRATFORD,2016,272500.00 
STRATHDALE,2016,445000.00 
STRATHFIELDSAYE,2016,425000.00 
STRATHMERTON,2016,182500.00 
STRATHMORE,2016,1140000.00 
STRATHMORE HEIGHTS,2016,808000.00 
STRATHTULLOH,2016,430000.00 
STUDFIELD,2016,853000.00 
SUNBURY,2016,395000.00 
SUNDERLAND BAY,2016,360000.00 
SUNNYCLIFFS,2016,220000.00 
SUNSET STRIP,2016,340000.00 
SUNSHINE,2016,675000.00 
SUNSHINE NORTH,2016,560000.00 
SUNSHINE WEST,2016,520000.00 
SURF BEACH,2016,414000.00 
SURREY HILLS,2016,1800500.00 
SWAN HILL,2016,262500.00 
SYDENHAM,2016,505000.00 
SYNDAL,2016,1410000.00 
TALLANGATTA,2016,216000.00 
TARNEIT,2016,445000.00 
TATURA,2016,228000.00 
TAWONGA,2016,275000.00 
TAWONGA SOUTH,2016,298000.00 
TAYLORS HILL,2016,600000.00 
TAYLORS LAKES,2016,635000.00 
TECOMA,2016,601500.00 
TEMPLESTOWE,2016,1270000.00 
TEMPLESTOWE LOWER,2016,1105500.00 
TERANG,2016,150000.00 
THE BASIN,2016,595000.00 
THE HONEYSUCKLES,2016,237000.00 
THE PATCH,2016,570500.00 
THOMASTOWN,2016,493000.00 
THOMSON (GREATER GEELONG),2016,308500.00 
THORNBURY,2016,1079500.00 
THORNHILL PARK,2016,720000.00 
TIMBOON,2016,215000.00 
TONGALA,2016,204000.00 
TOONGABBIE,2016,315000.00 
TOORA,2016,195000.00 
TOORADIN,2016,411000.00 
TOORAK,2016,4900000.00 
TOOTGAROOK,2016,460000.00 
TORQUAY,2016,665000.00 
TRAFALGAR,2016,312500.00 
TRARALGON,2016,268500.00 
TRARALGON EAST,2016,445000.00 
TRAVANCORE,2016,1305000.00 
TRENTHAM,2016,455000.00 
TRUGANINA,2016,430000.00 
TULLAMARINE,2016,530000.00 
TYABB,2016,430000.00 
TYLDEN,2016,372500.00 
UPPER FERNTREE GULLY,2016,582000.00 
UPWEY,2016,585000.00 
VENTNOR,2016,420000.00 
VENUS BAY,2016,258000.00 
VERMONT,2016,900000.00 
VERMONT SOUTH,2016,1082500.00 
VIEWBANK,2016,920000.00 
VIOLET TOWN,2016,238500.00 
WAHGUNYAH,2016,290000.00 
WALKERVILLE,2016,283500.00 
WALLAN,2016,375000.00 
WALLAN EAST,2016,352500.00 
WANDANA HEIGHTS,2016,592500.00 
WANDIN NORTH,2016,496500.00 
WANGARATTA,2016,270500.00 
WANTIRNA,2016,801000.00 
WANTIRNA SOUTH,2016,875000.00 
WARBURTON,2016,366000.00 
WARNEET,2016,390000.00 
WARRACKNABEAL,2016,123500.00 
WARRAGUL,2016,340000.00 
WARRANDYTE,2016,890000.00 
WARRANWOOD,2016,865000.00 
WARRNAMBOOL,2016,320000.00 
WATERWAYS,2016,1050000.00 
WATSONIA,2016,698000.00 
WATSONIA NORTH,2016,702500.00 
WATTLE GLEN,2016,580000.00 
WAURN PONDS,2016,501000.00 
WEDDERBURN,2016,150000.00 
WEIR VIEWS,2016,418000.00 
WENDOUREE,2016,252500.00 
WENDOUREE WEST,2016,185000.00 
WERRIBEE,2016,403000.00 
WERRIBEE SOUTH,2016,519000.00 
WESBURN,2016,455000.00 
WEST FOOTSCRAY,2016,798000.00 
WEST MELBOURNE,2016,1104500.00 
WEST WODONGA,2016,308500.00 
WESTALL,2016,696000.00 
WESTGARTH,2016,1500000.00 
WESTMEADOWS,2016,500000.00 
WHEELERS HILL,2016,1050000.00 
WHITE HILLS,2016,305000.00 
WHITTINGTON,2016,265000.00 
WHITTLESEA,2016,448500.00 
WILLAURA,2016,85000.00 
WILLIAMS LANDING,2016,530000.00 
WILLIAMSTOWN,2016,1282500.00 
WILLIAMSTOWN NORTH,2016,1135500.00 
WIMBLEDON HEIGHTS,2016,299000.00 
WINCHELSEA,2016,267000.00 
WINDSOR,2016,1505000.00 
WINTER VALLEY,2016,362500.00 
WODONGA,2016,315000.00 
WOLLERT,2016,460000.00 
WONGA PARK,2016,801000.00 
WONTHAGGI,2016,265000.00 
WOODEND,2016,460000.00 
WOOLAMAI WATERS,2016,377000.00 
WOORI YALLOCK,2016,391500.00 
WY YUNG,2016,333500.00 
WYCHEPROOF,2016,82500.00 
WYE RIVER,2016,1025000.00 
WYNDHAM VALE,2016,365000.00 
YACKANDANDAH,2016,392500.00 
YALLAMBIE,2016,713500.00 
YALLOURN NORTH,2016,165500.00 
YARRA GLEN,2016,540000.00 
YARRA JUNCTION,2016,422500.00 
YARRAGON,2016,300000.00 
YARRAM,2016,230000.00 
YARRAVILLE,2016,900500.00 
YARRAWONGA,2016,320000.00 
YEA,2016,305000.00 
YINNAR,2016,230000.00 
ABBOTSFORD,2017,1280000.00 
ABERFELDIE,2017,1453000.00 
AINTREE,2017,571500.00 
AIREYS INLET,2017,737500.00 
AIRPORT WEST,2017,845000.00 
ALBANVALE,2017,526500.00 
ALBERT PARK,2017,2150000.00 
ALBION,2017,730000.00 
ALEXANDRA,2017,291500.00 
ALFREDTON,2017,412500.00 
ALLANSFORD,2017,280000.00 
ALPHINGTON,2017,1749000.00 
ALTONA,2017,950000.00 
ALTONA EAST,2017,885000.00 
ALTONA MEADOWS,2017,625000.00 
ALTONA NORTH,2017,828000.00 
ANGLESEA,2017,788000.00 
APOLLO BAY,2017,545000.00 
ARARAT,2017,200000.00 
ARDEER,2017,595000.00 
ARMADALE,2017,2300000.00 
ARMSTRONG CREEK,2017,471000.00 
ASCOT (GREATER BENDIGO),2017,358000.00 
ASCOT VALE,2017,1192500.00 
ASHBURTON,2017,1812500.00 
ASHWOOD,2017,1359000.00 
ASPENDALE,2017,1125000.00 
ASPENDALE GARDENS,2017,882500.00 
ATTWOOD,2017,742500.00 
AVENEL,2017,355000.00 
AVOCA,2017,212500.00 
AVONDALE HEIGHTS,2017,845500.00 
AVONSLEIGH,2017,562000.00 
BACCHUS MARSH,2017,415500.00 
BADGER CREEK,2017,465000.00 
BAIRNSDALE,2017,270000.00 
BALACLAVA,2017,1385500.00 
BALCOMBE,2017,1100000.00 
BALLAN,2017,417000.00 
BALLARAT CENTRAL,2017,430000.00 
BALLARAT EAST,2017,310000.00 
BALLARAT NORTH,2017,346500.00 
BALNARRING,2017,815000.00 
BALNARRING BEACH,2017,890000.00 
BALWYN,2017,2335500.00 
BALWYN NORTH,2017,1950000.00 
BANNOCKBURN,2017,430000.00 
BARANDUDA,2017,350000.00 
BARNAWARTHA,2017,312000.00 
BARWON HEADS,2017,920500.00 
BAXTER,2017,530000.00 
BAYSWATER,2017,801000.00 
BAYSWATER NORTH,2017,735000.00 
BEACONSFIELD,2017,694500.00 
BEACONSFIELD UPPER,2017,725500.00 
BEAUFORT,2017,220000.00 
BEAUMARIS,2017,1611000.00 
BEEAC,2017,200500.00 
BEECHWORTH,2017,399000.00 
BELGRAVE,2017,620000.00 
BELGRAVE HEIGHTS,2017,687500.00 
BELGRAVE SOUTH,2017,689000.00 
BELL PARK,2017,400000.00 
BELL POST HILL,2017,435000.00 
BELLBRIDGE,2017,347500.00 
BELLFIELD (BANYULE),2017,897000.00 
BELMONT,2017,500000.00 
BENALLA,2017,250000.00 
BENDIGO,2017,400000.00 
BENTLEIGH,2017,1470000.00 
BENTLEIGH EAST,2017,1256000.00 
BERWICK,2017,670000.00 
BEULAH,2017,96000.00 
BEVERIDGE,2017,495000.00 
BIRCHIP,2017,100000.00 
BIRREGURRA,2017,382500.00 
BITTERN,2017,526500.00 
BLACK HILL,2017,370000.00 
BLACK ROCK,2017,2017500.00 
BLACKBURN,2017,1410500.00 
BLACKBURN NORTH,2017,1140500.00 
BLACKBURN SOUTH,2017,1200000.00 
BLACKWOOD,2017,403000.00 
BLAIRGOWRIE,2017,883000.00 
BLIND BIGHT,2017,514000.00 
BONBEACH,2017,882500.00 
BONNIE DOON,2017,315000.00 
BONSHAW,2017,235000.00 
BOOLARRA,2017,255000.00 
BOORT,2017,215000.00 
BORONIA,2017,735000.00 
BOTANIC RIDGE,2017,690000.00 
BOX HILL,2017,1752500.00 
BOX HILL NORTH,2017,1321000.00 
BOX HILL SOUTH,2017,1409000.00 
BRAYBROOK,2017,665500.00 
BREAKWATER,2017,335000.00 
BRIAGOLONG,2017,257000.00 
BRIAR HILL,2017,833000.00 
BRIGHT,2017,495000.00 
BRIGHTON,2017,3050000.00 
BRIGHTON EAST,2017,1900000.00 
BROADFORD,2017,330000.00 
BROADMEADOWS,2017,546000.00 
BROOKFIELD,2017,425000.00 
BROOKLYN,2017,834000.00 
BROWN HILL,2017,350000.00 
BRUNSWICK,2017,1200000.00 
BRUNSWICK EAST,2017,1150000.00 
BRUNSWICK WEST,2017,1155000.00 
BRUTHEN,2017,229500.00 
BULLEEN,2017,1300000.00 
BUNDALONG,2017,373000.00 
BUNDOORA,2017,754000.00 
BUNINYONG,2017,470000.00 
BUNYIP,2017,437500.00 
BURNLEY,2017,1405000.00 
BURNSIDE,2017,572500.00 
BURNSIDE HEIGHTS,2017,590000.00 
BURWOOD,2017,1357000.00 
BURWOOD EAST,2017,1126500.00 
CAIRNLEA,2017,710000.00 
CALIFORNIA GULLY,2017,250000.00 
CAMBERWELL,2017,2300000.00 
CAMPBELLFIELD,2017,507000.00 
CAMPBELLS CREEK,2017,380000.00 
CAMPERDOWN,2017,240000.00 
CANADIAN,2017,334500.00 
CANN RIVER,2017,135000.00 
CANTERBURY,2017,3140000.00 
CAPE PATERSON,2017,407500.00 
CAPE SCHANCK,2017,972500.00 
CAPEL SOUND,2017,542500.00 
CARISBROOK,2017,245000.00 
CARLTON,2017,1470000.00 
CARLTON NORTH,2017,1628000.00 
CARNEGIE,2017,1510000.00 
CAROLINE SPRINGS,2017,611000.00 
CARRUM,2017,846000.00 
CARRUM DOWNS,2017,530000.00 
CASTERTON,2017,142000.00 
CASTLEMAINE,2017,435000.00 
CAULFIELD,2017,1914000.00 
CAULFIELD EAST,2017,1500000.00 
CAULFIELD NORTH,2017,2290000.00 
CAULFIELD SOUTH,2017,1690000.00 
CHADSTONE,2017,1132000.00 
CHARLEMONT,2017,157000.00 
CHARLTON,2017,136000.00 
CHELSEA,2017,914000.00 
CHELSEA HEIGHTS,2017,750000.00 
CHELTENHAM,2017,1171000.00 
CHELTENHAM EAST,2017,982500.00 
CHELTENHAM NORTH,2017,1025000.00 
CHEWTON,2017,320000.00 
CHILTERN,2017,238500.00 
CHIRNSIDE PARK,2017,735000.00 
CHUM CREEK,2017,534500.00 
CHURCHILL,2017,175000.00 
CLARINDA,2017,866000.00 
CLAYTON,2017,1255000.00 
CLAYTON NORTH,2017,1234500.00 
CLAYTON SOUTH,2017,850000.00 
CLIFTON HILL,2017,1390000.00 
CLIFTON SPRINGS,2017,419000.00 
CLUNES,2017,263000.00 
CLYDE,2017,430000.00 
CLYDE NORTH,2017,550000.00 
COBBLEBANK,2017,374000.00 
COBDEN,2017,263000.00 
COBRAM,2017,255000.00 
COBURG,2017,1000000.00 
COBURG EAST,2017,861000.00 
COBURG NORTH,2017,821000.00 
COCKATOO,2017,539500.00 
COHUNA,2017,180000.00 
COLAC,2017,282500.00 
COLDSTREAM,2017,597500.00 
COLERAINE,2017,134000.00 
COLLINGWOOD,2017,1205000.00 
CONNEWARRE,2017,955000.00 
COOLAROO,2017,451000.00 
COONANS HILL,2017,963000.00 
COONGULLA,2017,192000.00 
CORINELLA,2017,391000.00 
CORIO,2017,305000.00 
CORONET BAY,2017,325500.00 
CORRYONG,2017,180000.00 
COWES,2017,437500.00 
COWES WEST,2017,390000.00 
CRAIGIEBURN,2017,502500.00 
CRANBOURNE,2017,510000.00 
CRANBOURNE EAST,2017,535000.00 
CRANBOURNE NORTH,2017,541000.00 
CRANBOURNE WEST,2017,510500.00 
CREMORNE,2017,1230000.00 
CRESWICK,2017,310000.00 
CRIB POINT,2017,502500.00 
CROYDON,2017,810000.00 
CROYDON HILLS,2017,875000.00 
CROYDON NORTH,2017,872000.00 
CROYDON SOUTH,2017,800000.00 
CURLEWIS,2017,430000.00 
DALLAS,2017,430000.00 
DALYSTON,2017,273500.00 
DANDENONG,2017,619000.00 
DANDENONG NORTH,2017,633500.00 
DARLEY,2017,430000.00 
DARTMOOR,2017,75000.00 
DAYLESFORD,2017,502000.00 
DEANSIDE,2017,340000.00 
DEEPDENE,2017,2862500.00 
DEER PARK,2017,552500.00 
DELACOMBE,2017,325000.00 
DELAHEY,2017,545000.00 
DENNINGTON,2017,345000.00 
DERRIMUT,2017,635000.00 
DERRINALLUM,2017,162000.00 
DIAMOND CREEK,2017,755000.00 
DIGGERS REST,2017,440500.00 
DIMBOOLA,2017,122500.00 
DINGLEY VILLAGE,2017,887000.00 
DINNER PLAIN,2017,412500.00 
DONALD,2017,122000.00 
